"district","type","name","address","tel","website","twd97E","twd97N","update_date"
"三重區","警察機關","光明派出所","新北市三重區過圳街46號","02-29860655","www.sanchong.police.ntpc.gov.tw","299158.0","2772597.0","2017-07-17 06:00:00.627"
"三重區","警察機關","長泰派出所","新北市三重區長安里三和路二段152號","02-29735094","www.sanchong.police.ntpc.gov.tw","300376.0","2773439.0","2017-07-17 06:00:00.627"
"三重區","警察機關","厚德派出所","新北市三重區厚德里三和路三段186號","02-29712064","www.sanchong.police.ntpc.gov.tw","299645.0","2773985.0","2017-07-17 06:00:00.627"
"三重區","警察機關","重陽派出所","新北市三重區集賢路163號","02-82879727","www.sanchong.police.ntpc.gov.tw","299213.0","2775748.0","2017-07-17 06:00:00.627"
"三重區","警察機關","慈福派出所","新北市三重區仁愛街519號","02-29815111","www.sanchong.police.ntpc.gov.tw","299160.0","2774975.0","2017-07-17 06:00:00.627"
"三重區","消防機關","新北市特搜大隊慈福分隊","新北市三重區溪尾街301號","02-28575564","www.fire.ntpc.gov.tw","299188.158125","2775102.9967583","2017-07-17 06:00:00.627"
"三重區","消防機關","新北市第三救災救護大隊二重分隊","新北市三重區中興北街225號","02-29959720","www.fire.ntpc.gov.tw","297330.260305","2772347.2240312","2017-07-17 06:00:00.627"
"三重區","消防機關","新北市第三救災救護大隊三重分隊","新北市三重區文化南路44號","02-29750105","www.fire.ntpc.gov.tw","300497.2433","2772534.0592","2017-07-17 06:00:00.627"
"三重區","消防機關","新北市第三救災救護大隊重陽分隊","新北市三重區重陽路一段123號","02-29889009","www.fire.ntpc.gov.tw","299132.5383","2772637.009","2017-07-17 06:00:00.627"
"三重區","其他機關","三重區農會","新北市三重區重新路二段1號","02-29823466","","300411.00012207","2772863.00012207","2017-07-17 06:00:00.627"
"三重區","其他機關","三重簡易庭","新北市三重區重新路三段145號","02-29710166","","299466.856","2772432.219","2017-07-17 06:00:00.627"
"三重區","其他機關","新北市三重區調解委員會","新北市三重區新北大道9號1樓","02-29885782","","299356.34008789","2772638.71008301","2017-07-17 06:00:00.627"
"三重區","其他機關","新北市原住民族服務中心","新北市三重區新北大道一段5巷2弄2號","02-29869682","","299246.0","2772625.0","2017-07-17 06:00:00.627"
"三重區","其他機關","新北地方法院三重簡易庭","新北市三重區重新路三段145號","02-29710166","pcd.judicial.gov.tw","299480.14910888","2772440.94311523","2017-07-17 06:00:00.627"
"三重區","地區醫院","三重中興醫院","新北市三重區中興北街21號","02-29959680","www.doh.gov.tw/CHT2006/DM/DM2.aspx?now_fod_list_no=9206&class_no=1&level_no=3","297398.27264","2771022.38158999","2017-07-17 06:00:00.627"
"三重區","地區醫院","宏仁醫院","新北市三重區三和路二段186號","02-29784022","mail.hrh.com.tw/index1-1.htm","300291.09472","2773515.66851999","2017-07-17 06:00:00.627"
"三重區","地區醫院","祐民醫院","新北市三重區重新路二段2號","02-29783456","www.doh.gov.tw/CHT2006/DM/DM2.aspx?now_fod_list_no=9206&class_no=1&level_no=3","300420.93342","2772820.79667","2017-07-17 06:00:00.627"
"三重區","區域醫院","新北市立聯合醫院三重院區","新北市三重區新北大道一段3號","02-29829111","www.ntch.ntpc.gov.tw","299514.97053","2772619.85119999","2017-07-17 06:00:00.627"
"三重區","國民小學","市立二重國小","新北市三重區二重里大有街10號","02-29814309","www.eces.ntpc.edu.tw","298245.70447","2773161.99463","2017-07-17 06:00:00.627"
"三重區","國民小學","市立三光國小","新北市三重區同安里大同南路157號","02-29753308","www.skes.ntpc.edu.tw","300052.70249","2772054.00700999","2017-07-17 06:00:00.627"
"三重區","國民小學","市立三重國小","新北市三重區三和路三段1號","02-29728576","www.tsces.ntpc.edu.tw","300221.73154","2773681.02797999","2017-07-17 06:00:00.627"
"三重區","國民小學","市立五華國小","新北市三重區五華街141巷60號","02-28578087","www.whes.ntpc.edu.tw","299641.76918","2775558.01152999","2017-07-17 06:00:00.627"
"三重區","國民小學","市立正義國小","新北市三重區信義西街31號","02-29853138","www.jyes.ntpc.edu.tw","300057.49723","2773063.97423999","2017-07-17 06:00:00.627"
"三重區","國民小學","市立永福國小","新北市三重區永福里永福街66號","02-22876716","www.yfps.ntpc.edu.tw","298420.73034","2774393.00768999","2017-07-17 06:00:00.627"
"三重區","國民小學","市立光榮國小","新北市三重區介壽路32號","02-29754465","www.kjpps.ntpc.edu.tw","300493.73467","2773792.02929","2017-07-17 06:00:00.627"
"三重區","國民小學","市立光興國小","新北市三重區正義南路62號","02-29755352","www.kses.ntpc.edu.tw","300393.70733","2772460.01339","2017-07-17 06:00:00.627"
"三重區","國民小學","市立厚德國小","新北市三重區忠孝路一段70號","02-29868825","www.hdes.ntpc.edu.tw","299328.72067","2773745.01413","2017-07-17 06:00:00.627"
"三重區","國民小學","市立重陽國小","新北市三重區中正北路113號","02-29821950","www.cyps.ntpc.edu.tw","298874.71503","2773275.02272999","2017-07-17 06:00:00.627"
"三重區","國民小學","市立修德國小","新北市三重區重陽路三段3號","02-29800495","www.sude.ntpc.edu.tw","299377.72133","2773104.00752","2017-07-17 06:00:00.627"
"三重區","國民小學","市立集美國小","新北市三重區集美街10號","02-29748167","www.jmes.ntpc.edu.tw","299277.92071","2772090.53192","2017-07-17 06:00:00.627"
"三重區","國民小學","市立碧華國小","新北市三重區五華里五華街160號","02-28577792","www.bhes.ntpc.edu.tw","299345.76426","2775289.01313999","2017-07-17 06:00:00.627"
"三重區","國民小學","市立興穀國小","新北市三重區五谷王北街46號","02-29952112","www.skps.ntpc.edu.tw","297923.64149","2771437.98663999","2017-07-17 06:00:00.627"
"三重區","國民中學","市立二重國中","新北市三重區忠孝路三段89號","02-29801761","www.ecjh.ntpc.edu.tw","298355.70638","2773137.99429999","2017-07-17 06:00:00.627"
"三重區","國民中學","市立三和國中","新北市三重區三和路四段216號","02-22867991","www.shjh.ntpc.edu.tw","299080.74087","2774275.01554","2017-07-17 06:00:00.627"
"三重區","國民中學","市立光榮國中","新北市三重區介壽路26號","02-29721430","www.grjh.ntpc.edu.tw","300347.73299","2773734.02860999","2017-07-17 06:00:00.627"
"三重區","國民中學","市立明志國中","新北市三重區中正北路107號","02-29844132","www.mcjh.ntpc.edu.tw","299317.74674","2772978.00632999","2017-07-17 06:00:00.627"
"三重區","國民中學","市立碧華國中","新北市三重區自強路五段66號","02-29851121","www.bhjh.ntpc.edu.tw","299870.7728","2775016.04527","2017-07-17 06:00:00.627"
"三重區","高中職","市立三重高中","新北市三重區集美街212號","02-29760501","163.20.157.1","299544.18678","2771989.30149","2017-07-17 06:00:00.627"
"三重區","高中職","市立三重商工","新北市三重區正義里中正北路163號","02-29715606","www.scvs.ntpc.edu.tw","298480.70854","2773576.00038","2017-07-17 06:00:00.627"
"三重區","高中職","市立新北高中","新北市三重區富貴里三信路1號","02-28577326","www.scsh.ntpc.edu.tw","299538.76747","2775340.01284","2017-07-17 06:00:00.627"
"三重區","高中職","私立東海高中","新北市三重區忠孝路三段93巷12號","02-29713213","www.thhs.ntpc.edu.tw","298289.70523","2773042.99298","2017-07-17 06:00:00.627"
"三重區","高中職","私立金陵女中","新北市三重區重新路五段656號","02-29956776","www.glghs.ntpc.edu.tw","297091.60226","2770533.93226","2017-07-17 06:00:00.627"
"三重區","高中職","私立格致高中","新北市三重區大智街260號","02-29883488","www.gjsh.ntpc.edu.tw","299232.743","2774012.0142","2017-07-17 06:00:00.627"
"三重區","高中職","私立清傳高商","新北市三重區五谷王北街141巷1號","02-29955535","www.ccvs.ntpc.edu.tw","298105.64438","2771576.97058","2017-07-17 06:00:00.627"
"三重區","高中職","私立穀保家商","新北市三重區中正北路560巷38號","02-29712343","www.kpvs.ntpc.edu.tw","297580.69309","2773530.99605","2017-07-17 06:00:00.627"
"三重區","教育研究機構","財團法人印刷工業技術研究中心","新北市三重區光復路一段61巷27號11樓之3","02-29990016","www.ptri.org.tw","297696.70451","2771298.67785","2017-07-17 06:00:00.627"
"三重區","捷運站","捷運三和國中站","新北市三重區","02-21812345","www.trtc.com.tw","299074.8887","2774367.04165","2017-07-17 06:00:00.627"
"三重區","捷運站","捷運三重站","新北市三重區","02-21812345","www.trtc.com.tw","298864.34437","2772045.30433","2017-07-17 06:00:00.627"
"三重區","捷運站","捷運三重國小站","新北市三重區","02-21812345","www.trtc.com.tw","300166.09325","2773627.54716","2017-07-17 06:00:00.627"
"三重區","捷運站","捷運台北橋站","新北市三重區","02-21812345","www.trtc.com.tw","300498.49546","2772870.46150999","2017-07-17 06:00:00.627"
"三重區","捷運站","捷運先嗇宮站","新北市三重區","02-21812345","www.trtc.com.tw","297606.03318","2771006.49906999","2017-07-17 06:00:00.627"
"三重區","捷運站","捷運菜寮站","新北市三重區","02-21812345","www.trtc.com.tw","299562.72336","2772480.76073","2017-07-17 06:00:00.627"
"三重區","捷運站","機場捷運三重站","新北市三重區","","","298702.52497","2771944.69054999","2017-07-17 06:00:00.627"
"平溪區","公所","平溪區公所","新北市平溪區平溪街45號","02-24951510","www.pingxi.ntpc.gov.tw","324499.818","2768927.854","2017-07-17 06:00:00.627"
"平溪區","戶政事務所","新北市瑞芳戶政事務所平溪區所","新北市平溪區平溪街43號","02-24951076","www.pingsi.ris.ntpc.gov.tw","324515.385","2768891.142","2017-07-17 06:00:00.627"
"平溪區","衛生所","新北市平溪區衛生所","新北市平溪區嶺腳里中華街61號","02-24951015","pingxi.health.ntpc.gov.tw","324624.0","2768785.0","2017-07-17 06:00:00.627"
"平溪區","警察機關","十分派出所","新北市平溪區十分里十分街283號","02-24958128","www.ruifang.police.ntpc.gov.tw","328561.0","2771046.0","2017-07-17 06:00:00.627"
"平溪區","警察機關","平溪分駐所","新北市平溪區菁桐里靜安路二段141號","02-24951063","www.ruifang.police.ntpc.gov.tw","322916.0","2768550.0","2017-07-17 06:00:00.627"
"平溪區","警察機關","東勢格派出所","新北市平溪區東勢格1號","02-24951379","www.ruifang.police.ntpc.gov.tw","325698.0","2766551.0","2017-07-17 06:00:00.627"
"平溪區","消防機關","新北市第六救災救護大隊平溪分隊","新北市平溪區平溪里平溪街47號","02-24951119","www.fire.ntpc.gov.tw","324475.598544","2768949.37539","2017-07-17 06:00:00.627"
"平溪區","其他機關","平溪區農會","新北市平溪區公園街22號","02-24951051","","324433.0","2768742.0","2017-07-17 06:00:00.627"
"平溪區","其他機關","新北市平溪區調解委員會","新北市平溪區平溪街45號","02-24951510轉110","","324152.67028808","2769532.08630371","2017-07-17 06:00:00.627"
"平溪區","國民小學","市立十分國小","新北市平溪區十分里十分街157號","02-24958305","www.tsfes.ntpc.edu.tw","328494.37181","2770851.29632999","2017-07-17 06:00:00.627"
"平溪區","國民小學","市立十分國小平湖分校","新北市平溪區","","","328729.58301","2769018.08649","2017-07-17 06:00:00.627"
"平溪區","國民小學","市立平溪國小","新北市平溪區平溪街56號","02-24951038","www.pses.ntpc.edu.tw","324421.24045","2769007.0224","2017-07-17 06:00:00.627"
"平溪區","國民小學","市立平溪國小東勢分校","新北市平溪區東勢里火燒寮6號","","","325380.49246","2766167.69987","2017-07-17 06:00:00.627"
"平溪區","國民小學","市立菁桐國小","新北市平溪區菁桐街45號","02-24951009","www.tgtes.ntpc.edu.tw","323364.17159","2768545.01604","2017-07-17 06:00:00.627"
"平溪區","國民中學","市立平溪國中","新北市平溪區石底街92號","02-24951010","www.phjh.ntpc.edu.tw","323996.24602","2768670.94357","2017-07-17 06:00:00.627"
"平溪區","火車站","十分火車站","新北市平溪區十分街51號","02-24958307","www.railway.gov.tw","328211.20469","2770535.16423","2017-07-17 06:00:00.627"
"平溪區","火車站","大華火車站","新北市平溪區六分路12之1號","","www.railway.gov.tw","330457.40863","2771541.96439999","2017-07-17 06:00:00.627"
"平溪區","火車站","平溪火車站","新北市平溪區中華街12號","","www.railway.gov.tw","324680.26951","2768830.48119","2017-07-17 06:00:00.627"
"平溪區","火車站","望古火車站","新北市平溪區","","www.railway.gov.tw","327040.11297","2769811.42596","2017-07-17 06:00:00.627"
"平溪區","火車站","菁桐火車站","新北市平溪區菁桐里菁桐街52號","","www.railway.gov.tw","323052.46001","2768629.83763","2017-07-17 06:00:00.627"
"平溪區","火車站","嶺腳火車站","新北市平溪區嶺腳街22號","","www.railway.gov.tw","325505.26427","2769307.0718","2017-07-17 06:00:00.627"
"泰山區","公所","泰山區公所","新北市泰山區明志路一段322號","02-29099551","www.taishan.ntpc.gov.tw","293524.274","2772402.932","2017-07-17 06:00:00.627"
"泰山區","戶政事務所","新北市泰山戶政事務所","新北市泰山區全興路212號4樓","02-29096775","www.taishan.ris.ntpc.gov.tw","293758.831","2772072.249","2017-07-17 06:00:00.627"
"泰山區","衛生所","新北市泰山區衛生所","新北市泰山區全興路212號3F","02-29099921","taishan.health.ntpc.gov.tw","293753.2","2772065.8","2017-07-17 06:00:00.627"
"泰山區","警察機關","明志派出所","新北市泰山區明志路二段426號","02-29069881","www.xinzhuang.police.ntpc.gov.tw","292849.0","2770693.0","2017-07-17 06:00:00.627"
"泰山區","警察機關","泰山分駐所","新北市泰山區泰林路二段214號","02-29097947","www.xinzhuang.police.ntpc.gov.tw","293695.0","2772697.0","2017-07-17 06:00:00.627"
"泰山區","警察機關","國公路第一警察隊","新北市泰山區大科里大科坑1號","02-29099367","www.hpb.gov.tw","291903.36","2772725.568","2017-07-17 06:00:00.627"
"泰山區","警察機關","國公路第一警察隊泰山分隊","新北市泰山區大科里大科坑1號","02-29095244","www.hpb.gov.tw","291912.926","2772735.133","2017-07-17 06:00:00.627"
"泰山區","警察機關","國道公路警察局","新北市泰山區黎明里半山雅70之2號","02-29094111","www.hpb.gov.tw","292633.706","2773254.687","2017-07-17 06:00:00.627"
"泰山區","消防機關","新北市第二救災救護大隊泰山分隊","新北市泰山區明志路二段188號","02-22962640","www.fire.ntpc.gov.tw","293123.647144","2771390.45106","2017-07-17 06:00:00.627"
"泰山區","其他機關","泰山區農會","新北市泰山區明志路一段205號","02-22977299","","293616.00012207","2772605.00012207","2017-07-17 06:00:00.627"
"泰山區","其他機關","新北市泰山區調解委員會","新北市泰山區明志路1段322號","02-29099975","","293526.79010009","2772408.65008545","2017-07-17 06:00:00.627"
"泰山區","地區醫院","泰山英仁醫院","新北市泰山區明志路一段309號","02-29093628","","293557.45722","2772394.28409","2017-07-17 06:00:00.627"
"泰山區","地區醫院","輔大附醫","新北市泰山區貴子路69號","","www.hospital.fju.edu.tw/zh-hant","293519.03796","2770285.58297999","2017-07-17 06:00:00.627"
"泰山區","國民小學","市立同榮國小","新北市泰山區公園路33號","02-22968551","www.tres.ntpc.edu.tw","293161.6243","2771868.95939","2017-07-17 06:00:00.627"
